,dimX,dimY,label,price,cpu_cores
92987,51.532875,-153.95615,Apple,2641.99,12.0
92988,155.03633,69.44031,Intel,1053.99,4.0
92989,14.336592,-119.64362,Apple,1562.99,4.0
92990,164.88118,-139.8018,AMD,1809.99,8.0
92991,-117.41813,-1.5005687,Intel,1421.99,10.0
92992,-11.708985,-240.31006,AMD,2024.99,10.0
92993,-76.11719,146.84181,AMD,2218.99,12.0
92994,-0.0064946497,87.426346,Intel,1920.99,8.0
92995,-105.62371,191.73529,AMD,1290.99,12.0
92996,114.204666,-67.645,AMD,2066.99,16.0
92997,-95.57279,53.085003,AMD,1588.99,6.0
92998,19.557577,54.79695,Intel,2342.99,12.0
92999,228.73924,32.930912,,,
93000,192.85696,9.836803,Apple,1822.99,8.0
93001,-127.44723,140.5167,Intel,1655.99,6.0
93002,-76.11719,146.84181,Intel,1445.99,10.0
93003,159.33344,150.33112,Intel,1712.99,8.0
93004,-55.45012,-2.2019682,Apple,1777.99,8.0
93005,164.88118,-139.8018,Apple,1907.99,8.0
93006,-26.932652,52.914967,Intel,1975.99,8.0
93007,155.03633,69.44031,Intel,2680.99,12.0
93008,41.415657,-86.9412,Intel,1549.99,6.0
93009,-37.628265,-204.37656,AMD,1509.99,8.0
93010,-202.0311,-46.582745,AMD,1598.99,12.0
93011,76.7795,-106.694885,AMD,2034.99,8.0
93012,73.460655,142.07138,Intel,2066.99,12.0
93013,-95.57279,53.085003,Apple,2487.99,12.0
93014,79.20573,190.68204,Intel,1673.99,14.0
93015,-37.628265,-204.37656,Intel,1201.99,8.0
93016,69.95296,51.493423,AMD,1746.99,12.0
93017,51.532875,-153.95615,Intel,1879.99,6.0
93018,-127.44723,140.5167,AMD,2149.99,14.0
93019,-233.11938,-26.603207,AMD,1648.99,6.0
93020,155.03633,69.44031,,,
93021,-127.6202,172.79568,Intel,1618.99,8.0
93022,39.025997,-1.8803672,Apple,1321.99,6.0
93023,70.684944,-195.79558,Intel,1485.99,4.0
93024,-95.57279,53.085003,Intel,1590.99,10.0
93025,-37.628265,-204.37656,Apple,3025.99,10.0
93026,164.88118,-139.8018,Apple,2002.99,8.0
93027,112.93614,-1.732335,AMD,2461.99,12.0
93028,-59.19924,190.70488,Intel,1328.99,4.0
93029,69.95296,51.493423,AMD,1598.99,10.0
93030,139.09796,24.327951,AMD,1873.99,10.0
93031,-18.339767,117.34836,Intel,1880.99,8.0
93032,-22.345722,-100.17096,Intel,1884.99,8.0
93033,158.8881,32.259594,AMD,1039.99,6.0
93034,-171.85535,-40.113663,Intel,1118.99,8.0
93035,211.7444,73.75276,Intel,1808.99,12.0
93036,-63.092876,99.21578,Apple,1944.99,8.0
93037,-188.02707,-1.9425212,Intel,2163.99,8.0
93038,69.95296,51.493423,AMD,1991.99,10.0
93039,155.03633,69.44031,Intel,2421.99,10.0
93040,-164.81734,-70.71643,Intel,1654.99,14.0
93041,-14.525089,-166.43118,AMD,853.99,4.0
93042,-75.193504,-90.70078,Intel,1919.99,12.0
93043,41.415657,-86.9412,Intel,1341.99,8.0
93044,138.78665,-105.65784,AMD,1826.99,12.0
93045,155.03633,69.44031,AMD,1893.99,14.0
93046,-42.728493,-58.557636,Intel,2018.99,12.0
93047,-105.62371,191.73529,AMD,1502.99,10.0
93048,-164.81734,-70.71643,AMD,1239.99,4.0
93049,70.684944,-195.79558,Intel,1541.99,8.0
93050,-138.61241,-79.92062,Intel,1973.99,8.0
93051,-12.947462,18.104626,Intel,1622.99,4.0
93052,108.95303,-208.03511,AMD,1769.99,6.0
93053,-132.88757,94.4211,AMD,2207.99,8.0
93054,3.7215345,-2.0641947,AMD,1648.99,8.0
93055,-191.78355,86.60471,Intel,2398.99,14.0
93056,69.95296,51.493423,Intel,2029.99,8.0
93057,-75.193504,-90.70078,Intel,2046.99,8.0
93058,41.415657,-86.9412,Intel,894.99,8.0
93059,48.68656,-51.428455,AMD,1810.99,8.0
93060,-55.45012,-2.2019682,Apple,1712.99,8.0
93061,-132.88757,94.4211,AMD,1506.99,10.0
93062,-132.88757,94.4211,Apple,2068.99,8.0
93063,-37.628265,-204.37656,Apple,1525.99,6.0
93064,25.174978,159.72386,AMD,3641.99,16.0
93065,-95.57279,53.085003,AMD,2421.99,12.0
93066,197.2243,-57.802647,AMD,1590.99,8.0
93067,-127.44723,140.5167,Apple,2286.99,14.0
93068,216.1689,-19.825731,Intel,2511.99,18.0
93069,68.01985,-64.95911,Intel,1393.99,10.0
93070,-75.193504,-90.70078,AMD,2890.99,14.0
93071,-23.716278,159.64517,Intel,2173.99,8.0
93072,22.79544,-73.59829,Intel,837.99,4.0
93073,-128.80588,-184.34386,Intel,2466.99,18.0
93074,-76.11719,146.84181,AMD,430.99,8.0
93075,-100.316574,118.85522,,,
93076,-121.27105,-107.66481,Intel,1421.99,10.0
93077,111.27596,29.251156,Intel,3221.99,16.0
93078,-26.932652,52.914967,Intel,1220.99,6.0
93079,38.88242,-197.37422,AMD,2012.99,10.0
93080,-109.34416,-146.87877,Intel,3424.99,16.0
93081,27.023136,-55.92088,Intel,1461.99,8.0
93082,155.03633,69.44031,Apple,1248.99,4.0
93083,156.89346,-48.604263,,,
93084,38.79129,104.69,Intel,1026.99,8.0
93085,25.174978,159.72386,Intel,1743.99,10.0
93086,33.81923,210.94495,Apple,2477.99,12.0
93087,115.89987,98.75971,Intel,2183.99,10.0
93088,160.85072,110.45426,Intel,1483.99,4.0
93089,-202.61382,126.94342,Intel,1421.99,8.0
93090,-106.98069,-85.230606,AMD,1800.99,12.0
93091,54.627926,-27.35285,AMD,1532.99,6.0
93092,-26.932652,52.914967,AMD,2161.99,8.0
93093,211.7444,73.75276,Intel,1375.99,6.0
93094,-68.184,-201.67531,AMD,1151.99,4.0
93095,-26.932652,52.914967,AMD,2171.99,12.0
93096,-167.56973,128.09465,Intel,2071.99,8.0
93097,193.96658,124.20094,Intel,1933.99,8.0
93098,-26.932652,52.914967,Intel,1686.99,8.0
93099,-42.728493,-58.557636,AMD,2241.99,8.0
93100,-0.0064946497,87.426346,AMD,1780.99,6.0
93101,-18.339767,117.34836,AMD,1903.99,12.0
93102,119.80596,-28.317152,AMD,1007.99,4.0
93103,138.78665,-105.65784,Intel,1257.99,6.0
93104,38.79129,104.69,Intel,1539.99,8.0
93105,79.20573,190.68204,AMD,1435.99,12.0
93106,87.404274,-84.75674,Intel,2093.99,10.0
93107,-117.41813,-1.5005687,Intel,1246.99,6.0
93108,-171.85535,-40.113663,Intel,1793.99,16.0
93109,78.89363,92.89945,Intel,1096.99,4.0
93110,-132.88757,94.4211,,,
93111,-55.45012,-2.2019682,Intel,1707.99,4.0
93112,193.96658,124.20094,,,
93113,-26.932652,52.914967,Intel,2287.99,14.0
93114,114.204666,-67.645,Intel,1976.99,12.0
93115,-75.008354,-219.72331,Intel,2613.99,16.0
93116,-105.62371,191.73529,Intel,1683.99,6.0
93117,-117.41813,-1.5005687,Intel,2471.99,16.0
93118,-59.19924,190.70488,Intel,953.99,4.0
93119,-117.41813,-1.5005687,Apple,2010.99,10.0
93120,-167.56973,128.09465,Intel,1298.99,6.0
93121,-14.525089,-166.43118,Intel,1617.99,8.0
93122,216.1689,-19.825731,Intel,2376.99,8.0
93123,79.20573,190.68204,Intel,2160.99,10.0
93124,-95.57279,53.085003,Apple,1656.99,6.0
93125,-153.94255,169.48888,AMD,1397.99,12.0
93126,14.336592,-119.64362,Apple,1796.99,8.0
93127,135.43745,4.080253,,,
93128,108.95303,-208.03511,Apple,2394.99,14.0
93129,-14.630711,-62.07893,AMD,1318.99,4.0
93130,116.557526,149.48665,AMD,1787.99,14.0
93131,25.174978,159.72386,Apple,3150.99,16.0
93132,-121.27105,-107.66481,AMD,1072.99,8.0
93133,-188.02707,-1.9425212,Intel,2669.99,12.0
93134,144.46141,-29.264002,Intel,1715.99,10.0
93135,162.37672,-10.714013,AMD,2487.99,16.0
93136,36.433537,43.464584,Intel,1856.99,6.0
93137,155.03633,69.44031,AMD,2370.99,12.0
93138,221.3303,104.306786,AMD,1394.99,4.0
93139,-63.092876,99.21578,Intel,1101.99,4.0
93140,25.174978,159.72386,AMD,857.99,8.0
93141,162.37672,-10.714013,Intel,1859.99,8.0
93142,116.557526,149.48665,Intel,1555.99,6.0
93143,-153.94255,169.48888,AMD,1814.99,8.0
93144,164.88118,-139.8018,Intel,1896.99,4.0
93145,138.78665,-105.65784,,,
93146,70.06421,1.383214,AMD,1185.99,6.0
93147,69.95296,51.493423,Intel,1238.99,6.0
93148,14.336592,-119.64362,Apple,2392.99,16.0
93149,-56.193085,-34.63268,AMD,2989.99,14.0
93150,-55.45012,-2.2019682,Intel,1455.99,8.0
93151,90.19474,-46.550915,Intel,1700.99,12.0
93152,112.93614,-1.732335,AMD,1699.99,6.0
93153,78.89363,92.89945,AMD,2049.99,8.0
93154,-26.932652,52.914967,Intel,1594.99,10.0
93155,-188.02707,-1.9425212,Intel,1932.99,14.0
93156,-100.316574,118.85522,Intel,1601.99,12.0
93157,69.95296,51.493423,AMD,1227.99,6.0
93158,38.79129,104.69,AMD,1439.99,10.0
93159,-63.092876,99.21578,Apple,2231.99,12.0
93160,-55.45012,-2.2019682,,,
93161,-14.525089,-166.43118,Apple,2312.99,14.0
93162,-20.674353,0.51191294,AMD,2329.99,14.0
93163,69.95296,51.493423,AMD,2102.99,10.0
93164,119.80596,-28.317152,AMD,2181.99,12.0
93165,68.01985,-64.95911,Intel,1377.99,4.0
93166,-163.92444,44.249107,AMD,2632.99,14.0
93167,70.684944,-195.79558,Intel,2971.99,14.0
93168,-188.02707,-1.9425212,AMD,1358.99,10.0
93169,-190.48018,-122.6472,Intel,1387.99,6.0
93170,-100.316574,118.85522,AMD,1475.99,8.0
93171,73.460655,142.07138,AMD,2331.99,12.0
93172,68.01985,-64.95911,Intel,1425.99,8.0
93173,38.79129,104.69,AMD,1256.99,6.0
93174,-102.927925,-220.19035,Intel,1533.99,6.0
93175,-212.13824,-85.892395,AMD,1467.99,8.0
93176,-90.97176,-30.87466,AMD,1359.99,8.0
93177,-55.45012,-2.2019682,Intel,1513.99,10.0
93178,-55.45012,-2.2019682,Intel,1671.99,4.0
93179,68.01985,-64.95911,AMD,1461.99,4.0
93180,3.7215345,-2.0641947,Intel,1480.99,6.0
93181,-116.72358,-51.475933,AMD,2074.99,18.0
93182,72.67448,-26.391464,,,
93183,-63.092876,99.21578,AMD,2451.99,12.0
93184,159.33344,150.33112,,,
93185,-164.81734,-70.71643,Intel,1922.99,8.0
93186,79.20573,190.68204,AMD,1792.99,6.0
93187,-95.57279,53.085003,Intel,1025.99,6.0
93188,-76.11719,146.84181,,,
93189,160.85072,110.45426,AMD,1616.99,6.0
93190,-149.35468,-4.8078218,AMD,1430.99,6.0
93191,78.89363,92.89945,AMD,1690.99,14.0
93192,-177.71497,-57.25121,AMD,2116.99,16.0
93193,93.63101,-6.1728163,Intel,1901.99,8.0
93194,131.86388,-186.3293,AMD,1440.99,8.0
93195,2.368884,-77.704285,Intel,1548.99,10.0
93196,-92.951225,-117.00025,Intel,1643.99,10.0
93197,-95.57279,53.085003,,,
93198,-117.41813,-1.5005687,AMD,1245.99,6.0
93199,-233.11938,-26.603207,,,
93200,-55.45012,-2.2019682,Intel,1460.99,12.0
93201,158.8881,32.259594,AMD,1177.99,6.0
93202,-132.88757,94.4211,AMD,2529.99,16.0
93203,-59.19924,190.70488,Intel,2166.99,18.0
93204,-42.728493,-58.557636,Intel,2200.99,8.0
93205,-188.02707,-1.9425212,Intel,2111.99,12.0
93206,-191.78355,86.60471,Apple,2082.99,4.0
93207,2.9571,-48.80259,,,
93208,-14.525089,-166.43118,AMD,1528.99,8.0
93209,134.49445,-135.02873,Intel,1217.99,6.0
93210,111.27596,29.251156,Intel,2441.99,16.0
93211,138.78665,-105.65784,Apple,1738.99,8.0
93212,14.336592,-119.64362,Intel,1693.99,8.0
93213,-26.932652,52.914967,,,
93214,-95.57279,53.085003,Intel,3118.99,16.0
93215,-171.85535,-40.113663,AMD,1474.99,8.0
93216,22.460861,-182.09586,Intel,1903.99,8.0
93217,162.37672,-10.714013,AMD,1266.99,8.0
93218,-23.716278,159.64517,AMD,2170.99,14.0
93219,-127.44723,140.5167,Intel,1221.99,4.0
93220,69.95296,51.493423,Intel,1209.99,4.0
93221,25.174978,159.72386,Intel,1734.99,4.0
93222,-188.02707,-1.9425212,Apple,1272.99,8.0
93223,76.7795,-106.694885,Apple,2020.99,6.0
93224,79.20573,190.68204,AMD,1769.99,6.0
93225,115.89987,98.75971,Apple,2488.99,16.0
93226,25.174978,159.72386,AMD,1582.99,8.0
93227,170.83607,14.889193,Intel,1375.99,8.0
93228,-163.92444,44.249107,Intel,1400.99,8.0
93229,41.415657,-86.9412,Intel,2170.99,16.0
93230,-95.57279,53.085003,Intel,2555.99,16.0
93231,-76.11719,146.84181,AMD,1066.99,6.0
93232,134.49445,-135.02873,AMD,2320.99,8.0
93233,162.37672,-10.714013,Apple,1425.99,6.0
93234,-117.41813,-1.5005687,Intel,1346.99,6.0
93235,-92.951225,-117.00025,AMD,2213.99,8.0
93236,22.79544,-73.59829,Intel,1564.99,10.0
93237,-117.41813,-1.5005687,Intel,1039.99,4.0
93238,38.79129,104.69,AMD,1428.99,6.0
93239,-14.525089,-166.43118,Intel,1550.99,14.0
93240,211.7444,73.75276,Intel,1517.99,6.0
93241,-59.19924,190.70488,Apple,2089.99,16.0
93242,155.03633,69.44031,Intel,1795.99,12.0
93243,-116.72358,-51.475933,Intel,2079.99,16.0
93244,-58.858532,-76.61552,Intel,1607.99,6.0
93245,-22.345722,-100.17096,Intel,1907.99,10.0
93246,-177.87262,-93.55102,AMD,1685.99,12.0
93247,193.96658,124.20094,Intel,1773.99,16.0
93248,-76.11719,146.84181,Intel,1490.99,6.0
93249,170.6518,-80.06027,Intel,1865.99,14.0
93250,192.85696,9.836803,Intel,1318.99,4.0
93251,-128.80588,-184.34386,Intel,2118.99,10.0
93252,116.557526,149.48665,Apple,2815.99,8.0
93253,-144.6844,-161.46312,Intel,1956.99,16.0
93254,51.532875,-153.95615,Apple,1734.99,8.0
93255,41.415657,-86.9412,Intel,1439.99,6.0
93256,-76.11719,146.84181,AMD,2640.99,12.0
93257,-151.1001,-50.933132,AMD,1048.99,6.0
93258,-12.155946,210.0827,AMD,1936.99,8.0
93259,156.89346,-48.604263,Intel,2605.99,12.0
93260,114.204666,-67.645,AMD,1038.99,6.0
93261,57.69169,-238.8353,Intel,1696.99,8.0
93262,-117.41813,-1.5005687,AMD,1527.99,4.0
93263,-153.94255,169.48888,,,
93264,124.38167,68.22721,AMD,2182.99,8.0
93265,-117.41813,-1.5005687,Intel,2091.99,8.0
93266,-116.72358,-51.475933,Intel,2989.99,16.0
93267,-79.330475,-54.18344,AMD,2037.99,12.0
93268,-55.45012,-2.2019682,Intel,2108.99,12.0
93269,-117.41813,-1.5005687,Intel,1848.99,6.0
93270,-164.81734,-70.71643,Intel,1257.99,8.0
93271,-59.08689,-136.44429,AMD,973.99,4.0
93272,138.78665,-105.65784,AMD,1763.99,14.0
93273,-163.92444,44.249107,Intel,938.99,6.0
93274,-109.34416,-146.87877,Intel,1808.99,8.0
93275,-163.92444,44.249107,AMD,1514.99,10.0
93276,112.93614,-1.732335,Intel,2713.99,12.0
93277,-132.88757,94.4211,Intel,2201.99,12.0
93278,25.174978,159.72386,Intel,2088.99,6.0
93279,108.95303,-208.03511,Apple,2400.99,12.0
93280,-109.34416,-146.87877,AMD,1102.99,6.0
93281,-59.08689,-136.44429,Intel,2272.99,6.0
93282,-138.61241,-79.92062,AMD,1172.99,8.0
93283,198.91798,-143.71565,Intel,1187.99,10.0
93284,156.89346,-48.604263,Intel,1890.99,10.0
93285,-37.628265,-204.37656,AMD,1729.99,12.0
93286,-117.41813,-1.5005687,Apple,1831.99,6.0
93287,-163.92444,44.249107,AMD,1426.99,6.0
93288,138.78665,-105.65784,Intel,1489.99,8.0
93289,-59.19924,190.70488,AMD,1296.99,6.0
93290,76.7795,-106.694885,AMD,2576.99,16.0
93291,24.098768,8.063156,Intel,3381.99,18.0
93292,-76.11719,146.84181,AMD,1940.99,8.0
93293,-18.339767,117.34836,AMD,1327.99,6.0
93294,197.2243,-57.802647,AMD,2082.99,10.0
93295,37.364716,67.32248,Intel,2033.99,6.0
93296,54.627926,-27.35285,Intel,1943.99,12.0
93297,-116.72358,-51.475933,Apple,1598.99,14.0
93298,-26.932652,52.914967,Apple,1560.99,6.0
93299,25.174978,159.72386,Intel,2534.99,16.0
93300,-20.674353,0.51191294,Apple,2344.99,12.0
93301,112.93614,-1.732335,Intel,1280.99,4.0
93302,73.460655,142.07138,AMD,1779.99,10.0
93303,-55.45012,-2.2019682,AMD,1829.99,16.0
93304,-106.98069,-85.230606,AMD,1704.99,6.0
93305,2.368884,-77.704285,Intel,2071.99,10.0
93306,-106.98069,-85.230606,Apple,1787.99,12.0
93307,159.33344,150.33112,AMD,1243.99,6.0
93308,27.023136,-55.92088,Intel,1904.99,8.0
93309,-95.57279,53.085003,Intel,1863.99,6.0
93310,-127.44723,140.5167,AMD,2032.99,12.0
93311,-224.0476,27.84226,Intel,1877.99,16.0
93312,192.85696,9.836803,Apple,2820.99,20.0
93313,162.37672,-10.714013,Intel,1124.99,4.0
93314,216.1689,-19.825731,Intel,1370.99,8.0
93315,188.48627,-16.337385,AMD,1990.99,16.0
93316,-116.72358,-51.475933,AMD,1368.99,10.0
93317,-18.339767,117.34836,Intel,1933.99,14.0
93318,-26.932652,52.914967,AMD,2245.99,12.0
93319,2.9571,-48.80259,Intel,1864.99,10.0
93320,-26.932652,52.914967,AMD,1816.99,14.0
93321,-63.092876,99.21578,AMD,2043.99,14.0
93322,155.03633,69.44031,Intel,957.99,4.0
93323,25.174978,159.72386,Intel,2311.99,8.0
93324,-138.61241,-79.92062,AMD,1214.99,8.0
93325,-26.932652,52.914967,Intel,1505.99,12.0
93326,19.557577,54.79695,Intel,2045.99,14.0
93327,115.89987,98.75971,AMD,2426.99,16.0
93328,25.174978,159.72386,AMD,1740.99,6.0
93329,114.204666,-67.645,AMD,1520.99,6.0
93330,105.17814,63.015797,AMD,1646.99,6.0
93331,-20.481606,-75.195366,Intel,997.99,4.0
93332,111.27596,29.251156,AMD,1859.99,10.0
93333,-59.08689,-136.44429,Intel,1292.99,6.0
93334,-105.62371,191.73529,Intel,1478.99,6.0
93335,-59.19924,190.70488,AMD,1367.99,6.0
93336,197.2243,-57.802647,Apple,2352.99,8.0
93337,119.80596,-28.317152,Intel,1530.99,6.0
93338,111.27596,29.251156,AMD,1678.99,8.0
93339,-189.5104,-73.615105,AMD,2117.99,18.0
93340,155.03633,69.44031,AMD,2206.99,18.0
93341,114.204666,-67.645,Intel,1774.99,12.0
93342,55.375988,171.76724,AMD,1545.99,6.0
93343,46.2614,-125.486786,AMD,2588.99,12.0
93344,-70.27155,-35.476627,Intel,2255.99,18.0
93345,14.336592,-119.64362,Apple,2751.99,12.0
93346,-26.932652,52.914967,,,
93347,112.93614,-1.732335,AMD,1968.99,12.0
93348,-22.345722,-100.17096,AMD,1315.99,6.0
93349,-128.80588,-184.34386,Intel,2132.99,10.0
93350,126.47463,-166.94765,Intel,1912.99,16.0
93351,3.6044707,38.542088,Intel,1561.99,8.0
93352,197.2243,-57.802647,Intel,1939.99,10.0
93353,33.81923,210.94495,Apple,1937.99,18.0
93354,-63.092876,99.21578,Intel,2132.99,12.0
93355,-190.48018,-122.6472,AMD,1307.99,8.0
93356,-14.525089,-166.43118,Intel,1725.99,8.0
93357,-90.97176,-30.87466,Intel,2780.99,16.0
93358,3.7215345,-2.0641947,AMD,2239.99,12.0
93359,-148.64278,-128.52538,Intel,2546.99,8.0
93360,3.7215345,-2.0641947,AMD,2384.99,10.0
93361,197.2243,-57.802647,Intel,2732.99,12.0
93362,155.03633,69.44031,Intel,1213.99,4.0
93363,2.368884,-77.704285,AMD,1921.99,18.0
93364,51.532875,-153.95615,Intel,1112.99,4.0
93365,93.63101,-6.1728163,,,
93366,116.557526,149.48665,Apple,2025.99,14.0
93367,-48.330566,-89.766556,AMD,1929.99,8.0
93368,-234.40793,-61.12375,Intel,2115.99,8.0
93369,-132.88757,94.4211,Intel,1971.99,14.0
93370,93.63101,-6.1728163,AMD,1519.99,6.0
93371,-95.57279,53.085003,AMD,1476.99,4.0
93372,76.7795,-106.694885,AMD,1877.99,6.0
93373,-121.27105,-107.66481,Intel,1723.99,8.0
93374,-63.092876,99.21578,AMD,1156.99,12.0
93375,-117.41813,-1.5005687,AMD,1583.99,6.0
93376,41.415657,-86.9412,Intel,1356.99,4.0
93377,170.83607,14.889193,Apple,2597.99,16.0
93378,-163.92444,44.249107,Intel,1740.99,10.0
93379,164.88118,-139.8018,AMD,1135.99,10.0
93380,73.460655,142.07138,Intel,1087.99,6.0
93381,-109.34416,-146.87877,Intel,1424.99,6.0
93382,-15.467333,-39.71674,Intel,1706.99,8.0
93383,-109.34416,-146.87877,AMD,2002.99,8.0
93384,-55.45012,-2.2019682,Intel,1902.99,10.0
93385,-76.11719,146.84181,AMD,1728.99,12.0
93386,-151.1001,-50.933132,,,
93387,111.27596,29.251156,AMD,1702.99,8.0
93388,111.27596,29.251156,,,
93389,-117.41813,-1.5005687,Intel,2529.99,16.0
93390,-92.951225,-117.00025,Intel,2329.99,12.0
93391,-42.728493,-58.557636,AMD,1660.99,10.0
93392,-14.525089,-166.43118,AMD,1833.99,10.0
93393,-117.41813,-1.5005687,Intel,2841.99,16.0
93394,111.27596,29.251156,AMD,2723.99,16.0
93395,-163.92444,44.249107,Intel,1999.99,8.0
93396,156.89346,-48.604263,AMD,1349.99,8.0
93397,25.174978,159.72386,Intel,2252.99,14.0
93398,-117.41813,-1.5005687,Apple,1650.99,12.0
93399,-95.57279,53.085003,Intel,1483.99,6.0
93400,68.01985,-64.95911,Intel,3030.99,16.0
93401,-26.932652,52.914967,Apple,2368.99,10.0
93402,-171.85535,-40.113663,Intel,2315.99,12.0
93403,-93.52119,-68.19108,Intel,1723.99,8.0
93404,119.80596,-28.317152,AMD,1592.99,12.0
93405,69.95296,51.493423,AMD,2848.99,18.0
93406,160.85072,110.45426,Intel,1427.99,8.0
93407,-55.45012,-2.2019682,AMD,1970.99,6.0
93408,-63.092876,99.21578,Intel,2262.99,12.0
93409,-116.72358,-51.475933,Intel,2079.99,10.0
93410,-153.94255,169.48888,Intel,1084.99,4.0
93411,25.174978,159.72386,AMD,1189.99,8.0
93412,101.15625,-135.50339,Intel,1627.99,8.0
93413,211.36565,-93.32966,Intel,1667.99,8.0
93414,-59.08689,-136.44429,Intel,1721.99,12.0
93415,155.03633,69.44031,AMD,1814.99,6.0
93416,-105.62371,191.73529,AMD,1880.99,8.0
93417,-141.2214,66.210365,Intel,2504.99,14.0
93418,-117.41813,-1.5005687,Intel,2039.99,4.0
93419,51.532875,-153.95615,AMD,2203.99,12.0
93420,38.79129,104.69,AMD,2277.99,12.0
93421,101.15625,-135.50339,Intel,2658.99,12.0
93422,41.415657,-86.9412,AMD,2885.99,16.0
93423,70.684944,-195.79558,Apple,2847.99,16.0
93424,192.85696,9.836803,Intel,2329.99,16.0
93425,73.460655,142.07138,AMD,2426.99,16.0
93426,48.68656,-51.428455,AMD,1354.99,10.0
93427,-12.155946,210.0827,Intel,2339.99,8.0
93428,69.95296,51.493423,Intel,1829.99,14.0
93429,185.93483,79.57472,AMD,1531.99,14.0
93430,114.204666,-67.645,Intel,2457.99,16.0
93431,51.532875,-153.95615,Intel,1447.99,10.0
93432,-93.52119,-68.19108,AMD,1339.99,10.0
93433,-15.467333,-39.71674,Apple,1519.99,4.0
93434,-86.23875,-181.28526,Intel,1300.99,4.0
93435,-47.557262,134.45506,Intel,2069.99,8.0
93436,-132.88757,94.4211,AMD,1569.99,10.0
93437,-95.57279,53.085003,AMD,1704.99,8.0
93438,41.415657,-86.9412,AMD,1860.99,8.0
93439,101.15625,-135.50339,AMD,1257.99,4.0
93440,84.203354,115.54609,Intel,1754.99,6.0
93441,70.684944,-195.79558,Intel,2002.99,14.0
93442,-63.092876,99.21578,AMD,1327.99,8.0
93443,-117.41813,-1.5005687,Intel,1577.99,4.0
93444,-12.947462,18.104626,Intel,1794.99,10.0
93445,-155.80037,-23.064732,Intel,1471.99,8.0
93446,73.460655,142.07138,Apple,2447.99,10.0
93447,73.460655,142.07138,Apple,1933.99,14.0
93448,-70.22702,-183.49846,,,
93449,69.95296,51.493423,Intel,1794.99,8.0
93450,-23.716278,159.64517,AMD,2018.99,18.0
93451,197.2243,-57.802647,Intel,1578.99,8.0
93452,25.174978,159.72386,Intel,2112.99,8.0
93453,-116.72358,-51.475933,Intel,2064.99,8.0
93454,124.5869,189.10515,AMD,1567.99,8.0
93455,138.78665,-105.65784,AMD,2139.99,8.0
93456,155.03633,69.44031,Intel,2311.99,8.0
93457,156.89346,-48.604263,AMD,1453.99,8.0
93458,14.336592,-119.64362,Intel,1995.99,8.0
93459,-12.155946,210.0827,AMD,1216.99,6.0
93460,-117.41813,-1.5005687,AMD,1149.99,4.0
93461,-117.41813,-1.5005687,Apple,2890.99,18.0
93462,-234.40793,-61.12375,Intel,1846.99,12.0
93463,-191.78355,86.60471,Apple,2064.99,8.0
93464,78.89363,92.89945,Apple,1935.99,8.0
93465,-37.628265,-204.37656,Intel,2974.99,16.0
93466,93.74126,9.452663,Intel,2608.99,16.0
93467,119.80596,-28.317152,Intel,987.99,4.0
93468,-55.45012,-2.2019682,Apple,3125.99,12.0
93469,-104.9796,160.82092,Intel,1454.99,4.0
93470,156.89346,-48.604263,Intel,1419.99,10.0
93471,21.772009,-11.404899,Intel,1558.99,12.0
93472,-59.19924,190.70488,Intel,2249.99,12.0
93473,-55.45012,-2.2019682,AMD,1675.99,6.0
93474,216.1689,-19.825731,AMD,1537.99,6.0
93475,69.95296,51.493423,AMD,2495.99,12.0
93476,-109.34416,-146.87877,Intel,2230.99,14.0
93477,-138.61241,-79.92062,Intel,2310.99,18.0
93478,126.47463,-166.94765,Apple,2329.99,14.0
93479,155.03633,69.44031,Intel,1942.99,8.0
93480,73.460655,142.07138,AMD,1642.99,6.0
93481,-23.716278,159.64517,Apple,1826.99,8.0
93482,-188.02707,-1.9425212,AMD,1295.99,6.0
93483,-63.092876,99.21578,AMD,2315.99,12.0
93484,14.336592,-119.64362,,,
93485,-37.628265,-204.37656,Apple,1624.99,8.0
93486,-42.728493,-58.557636,,,
93487,45.56209,10.292371,Intel,1119.99,4.0
93488,211.7444,73.75276,AMD,2684.99,14.0
93489,69.95296,51.493423,Intel,2009.99,12.0
93490,69.95296,51.493423,Intel,2509.99,12.0
93491,51.532875,-153.95615,Intel,1737.99,10.0
93492,70.684944,-195.79558,AMD,1485.99,8.0
93493,63.027405,14.177682,Apple,2698.99,14.0
93494,-23.716278,159.64517,Apple,2334.99,12.0
93495,162.37672,-10.714013,AMD,1578.99,4.0
93496,38.79129,104.69,Intel,2213.99,16.0
93497,-18.339767,117.34836,Intel,1047.99,6.0
93498,-76.11719,146.84181,Intel,1427.99,8.0
93499,-163.92444,44.249107,,,
93500,-132.88757,94.4211,Intel,1172.99,6.0
93501,14.336592,-119.64362,,,
93502,-26.932652,52.914967,Intel,2765.99,16.0
93503,211.7444,73.75276,AMD,1532.99,8.0
93504,-163.92444,44.249107,Intel,1524.99,10.0
93505,-59.19924,190.70488,,,
93506,-63.092876,99.21578,Intel,1976.99,12.0
93507,36.433537,43.464584,Intel,1862.99,12.0
93508,-63.092876,99.21578,AMD,1175.99,6.0
93509,14.336592,-119.64362,Intel,1468.99,8.0
93510,38.79129,104.69,AMD,1946.99,6.0
93511,69.95296,51.493423,AMD,2248.99,10.0
